
step 0: train loss 10.9873, val loss 10.9915
/home/yxdong/anaconda3/envs/dyx-py38/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
iter 20610: loss 3.7602, time 651.97ms, mfu 4.18%
iter 20620: loss 4.0240, time 649.80ms, mfu 4.20%
iter 20630: loss 4.2272, time 650.60ms, mfu 4.21%
iter 20640: loss 3.4935, time 649.60ms, mfu 4.22%
iter 20650: loss 3.5984, time 649.10ms, mfu 4.23%
iter 20660: loss 3.8703, time 650.31ms, mfu 4.24%
iter 20670: loss 3.8829, time 650.64ms, mfu 4.25%
iter 20680: loss 4.0306, time 651.97ms, mfu 4.25%
iter 20690: loss 4.1618, time 649.45ms, mfu 4.26%
iter 20700: loss 3.8518, time 650.50ms, mfu 4.26%
iter 20710: loss 3.3933, time 648.47ms, mfu 4.27%
iter 20720: loss 3.6184, time 650.57ms, mfu 4.27%
iter 20730: loss 3.7305, time 649.10ms, mfu 4.28%
iter 20740: loss 3.8141, time 648.85ms, mfu 4.28%
iter 20750: loss 3.7788, time 648.52ms, mfu 4.29%
iter 20760: loss 4.1853, time 649.61ms, mfu 4.29%
iter 20770: loss 4.0129, time 649.20ms, mfu 4.29%
iter 20780: loss 4.0389, time 646.58ms, mfu 4.30%
iter 20790: loss 3.8825, time 651.50ms, mfu 4.30%
iter 20800: loss 3.9458, time 649.70ms, mfu 4.30%
iter 20810: loss 3.8672, time 648.98ms, mfu 4.30%
iter 20820: loss 3.6454, time 651.57ms, mfu 4.30%
iter 20830: loss 3.7720, time 650.08ms, mfu 4.30%
iter 20840: loss 3.7012, time 649.96ms, mfu 4.31%
iter 20850: loss 3.9454, time 649.54ms, mfu 4.31%
iter 20860: loss 3.7856, time 651.90ms, mfu 4.31%
iter 20870: loss 3.8902, time 648.86ms, mfu 4.31%
iter 20880: loss 4.2221, time 649.16ms, mfu 4.31%
iter 20890: loss 3.5983, time 652.30ms, mfu 4.31%
iter 20900: loss 3.7581, time 651.91ms, mfu 4.31%
iter 20910: loss 4.2690, time 650.05ms, mfu 4.31%
iter 20920: loss 3.4980, time 650.26ms, mfu 4.31%
iter 20930: loss 4.1562, time 648.62ms, mfu 4.31%
iter 20940: loss 3.4384, time 649.00ms, mfu 4.31%
iter 20950: loss 4.2836, time 651.70ms, mfu 4.31%
iter 20960: loss 3.8794, time 648.90ms, mfu 4.31%
iter 20970: loss 3.4594, time 652.30ms, mfu 4.31%
iter 20980: loss 4.3985, time 649.51ms, mfu 4.31%
iter 20990: loss 3.7685, time 649.44ms, mfu 4.31%
step 21000: train loss 3.8816, val loss 3.9219
saving checkpoint to out
iter 21000: loss 4.0033, time 17846.21ms, mfu 3.90%
iter 21010: loss 3.9531, time 647.14ms, mfu 3.94%
iter 21020: loss 4.1350, time 650.08ms, mfu 3.98%
iter 21030: loss 3.6896, time 649.60ms, mfu 4.01%
iter 21040: loss 3.9683, time 648.70ms, mfu 4.04%
iter 21050: loss 3.9416, time 649.70ms, mfu 4.07%
iter 21060: loss 3.9721, time 649.69ms, mfu 4.10%
iter 21070: loss 3.8838, time 649.80ms, mfu 4.12%
iter 21080: loss 4.0155, time 651.26ms, mfu 4.14%
iter 21090: loss 4.1815, time 649.24ms, mfu 4.16%
iter 21100: loss 3.7623, time 652.31ms, mfu 4.17%
iter 21110: loss 4.1704, time 649.68ms, mfu 4.18%
iter 21120: loss 3.8177, time 650.30ms, mfu 4.20%
iter 21130: loss 3.7780, time 649.19ms, mfu 4.21%
iter 21140: loss 3.3048, time 649.88ms, mfu 4.22%
iter 21150: loss 3.9662, time 651.10ms, mfu 4.23%
iter 21160: loss 3.7930, time 651.48ms, mfu 4.24%
iter 21170: loss 3.9589, time 649.90ms, mfu 4.25%
iter 21180: loss 3.7268, time 650.81ms, mfu 4.25%
iter 21190: loss 4.0815, time 649.61ms, mfu 4.26%
iter 21200: loss 4.1424, time 649.05ms, mfu 4.26%
iter 21210: loss 4.0862, time 648.99ms, mfu 4.27%
iter 21220: loss 3.6071, time 650.67ms, mfu 4.27%
iter 21230: loss 3.9773, time 649.91ms, mfu 4.28%
iter 21240: loss 3.9043, time 649.06ms, mfu 4.28%
iter 21250: loss 4.1676, time 649.71ms, mfu 4.29%
iter 21260: loss 4.1725, time 651.25ms, mfu 4.29%
iter 21270: loss 3.5500, time 650.21ms, mfu 4.29%
iter 21280: loss 3.2496, time 650.42ms, mfu 4.29%
iter 21290: loss 4.0073, time 648.97ms, mfu 4.30%
iter 21300: loss 3.6810, time 648.82ms, mfu 4.30%
iter 21310: loss 2.6644, time 650.59ms, mfu 4.30%
iter 21320: loss 3.9785, time 650.96ms, mfu 4.30%
iter 21330: loss 3.5468, time 649.13ms, mfu 4.30%
iter 21340: loss 3.6406, time 651.64ms, mfu 4.30%
iter 21350: loss 4.2012, time 651.09ms, mfu 4.30%
iter 21360: loss 4.0971, time 651.20ms, mfu 4.30%
iter 21370: loss 3.8172, time 648.57ms, mfu 4.31%
iter 21380: loss 4.1605, time 650.81ms, mfu 4.31%
iter 21390: loss 3.7711, time 649.94ms, mfu 4.31%
iter 21400: loss 3.6377, time 648.63ms, mfu 4.31%
iter 21410: loss 4.1522, time 653.12ms, mfu 4.31%
iter 21420: loss 3.7110, time 649.40ms, mfu 4.31%
iter 21430: loss 2.6574, time 652.04ms, mfu 4.31%
iter 21440: loss 4.0857, time 650.44ms, mfu 4.31%
iter 21450: loss 3.9484, time 653.26ms, mfu 4.31%
iter 21460: loss 4.0137, time 652.43ms, mfu 4.31%
iter 21470: loss 3.5224, time 651.58ms, mfu 4.31%
iter 21480: loss 3.1650, time 652.60ms, mfu 4.31%
iter 21490: loss 3.4552, time 653.55ms, mfu 4.30%
step 21500: train loss 3.8584, val loss 3.9075
saving checkpoint to out
iter 21500: loss 3.7468, time 17694.67ms, mfu 3.89%
iter 21510: loss 3.2484, time 647.98ms, mfu 3.93%
iter 21520: loss 4.3086, time 648.41ms, mfu 3.97%
iter 21530: loss 3.8636, time 648.24ms, mfu 4.01%
iter 21540: loss 3.7883, time 649.36ms, mfu 4.04%
iter 21550: loss 3.9133, time 650.88ms, mfu 4.07%
iter 21560: loss 3.8246, time 651.67ms, mfu 4.09%
iter 21570: loss 3.8698, time 651.41ms, mfu 4.11%
iter 21580: loss 3.6798, time 653.63ms, mfu 4.13%
iter 21590: loss 3.9006, time 650.80ms, mfu 4.15%
iter 21600: loss 3.6779, time 652.85ms, mfu 4.16%
iter 21610: loss 3.1559, time 652.61ms, mfu 4.18%
iter 21620: loss 4.1813, time 653.83ms, mfu 4.19%
iter 21630: loss 3.9910, time 653.39ms, mfu 4.20%
iter 21640: loss 4.1156, time 651.41ms, mfu 4.21%
iter 21650: loss 3.9566, time 651.12ms, mfu 4.22%
iter 21660: loss 4.2612, time 650.89ms, mfu 4.23%
iter 21670: loss 4.0425, time 651.71ms, mfu 4.24%
iter 21680: loss 3.5187, time 652.74ms, mfu 4.24%
iter 21690: loss 3.9861, time 650.01ms, mfu 4.25%
iter 21700: loss 3.7457, time 652.63ms, mfu 4.25%
iter 21710: loss 3.7961, time 650.91ms, mfu 4.26%
iter 21720: loss 3.9481, time 650.00ms, mfu 4.27%
iter 21730: loss 4.2598, time 649.93ms, mfu 4.27%
iter 21740: loss 4.4175, time 650.50ms, mfu 4.27%
iter 21750: loss 4.0003, time 650.77ms, mfu 4.28%
iter 21760: loss 3.5860, time 652.35ms, mfu 4.28%
iter 21770: loss 3.9062, time 650.18ms, mfu 4.28%
iter 21780: loss 3.9122, time 650.42ms, mfu 4.29%
iter 21790: loss 4.1561, time 651.37ms, mfu 4.29%
iter 21800: loss 3.9624, time 651.63ms, mfu 4.29%
iter 21810: loss 3.8938, time 650.16ms, mfu 4.29%
iter 21820: loss 3.8022, time 650.54ms, mfu 4.30%
iter 21830: loss 4.0103, time 651.99ms, mfu 4.30%
iter 21840: loss 3.9494, time 651.24ms, mfu 4.30%
iter 21850: loss 3.9889, time 649.87ms, mfu 4.30%
iter 21860: loss 3.9387, time 651.11ms, mfu 4.30%
iter 21870: loss 3.6341, time 649.09ms, mfu 4.30%
iter 21880: loss 3.8241, time 649.40ms, mfu 4.30%
iter 21890: loss 3.9725, time 649.25ms, mfu 4.31%
iter 21900: loss 4.0017, time 648.74ms, mfu 4.31%
iter 21910: loss 3.8319, time 650.69ms, mfu 4.31%
iter 21920: loss 3.6585, time 650.06ms, mfu 4.31%
iter 21930: loss 4.0423, time 651.27ms, mfu 4.31%
iter 21940: loss 3.7074, time 651.86ms, mfu 4.31%
iter 21950: loss 3.4322, time 651.48ms, mfu 4.31%
iter 21960: loss 4.1680, time 649.96ms, mfu 4.31%
iter 21970: loss 4.0021, time 650.76ms, mfu 4.31%
iter 21980: loss 4.0451, time 651.22ms, mfu 4.31%
iter 21990: loss 3.7365, time 649.90ms, mfu 4.31%
step 22000: train loss 3.8808, val loss 3.8992
saving checkpoint to out
iter 22000: loss 3.6545, time 17704.62ms, mfu 3.89%
iter 22010: loss 3.8759, time 649.82ms, mfu 3.94%
iter 22020: loss 3.9904, time 650.11ms, mfu 3.97%
iter 22030: loss 3.9876, time 649.16ms, mfu 4.01%
iter 22040: loss 3.4957, time 651.04ms, mfu 4.04%
iter 22050: loss 3.9269, time 651.55ms, mfu 4.07%
iter 22060: loss 3.7185, time 652.18ms, mfu 4.09%
iter 22070: loss 4.3051, time 655.76ms, mfu 4.11%
iter 22080: loss 3.9250, time 652.38ms, mfu 4.13%
iter 22090: loss 3.7401, time 650.16ms, mfu 4.15%
iter 22100: loss 3.9469, time 650.66ms, mfu 4.16%
iter 22110: loss 3.6680, time 652.65ms, mfu 4.18%
iter 22120: loss 4.1318, time 648.16ms, mfu 4.19%
iter 22130: loss 4.1039, time 650.24ms, mfu 4.20%
iter 22140: loss 3.5903, time 650.64ms, mfu 4.21%
iter 22150: loss 3.8832, time 651.14ms, mfu 4.22%
iter 22160: loss 3.8949, time 651.27ms, mfu 4.23%
iter 22170: loss 3.7437, time 650.42ms, mfu 4.24%
iter 22180: loss 3.7760, time 651.12ms, mfu 4.25%
iter 22190: loss 3.6419, time 652.18ms, mfu 4.25%
iter 22200: loss 4.3849, time 651.71ms, mfu 4.26%
iter 22210: loss 4.0999, time 650.61ms, mfu 4.26%
iter 22220: loss 3.9874, time 652.73ms, mfu 4.27%
iter 22230: loss 4.1192, time 653.89ms, mfu 4.27%
iter 22240: loss 4.0121, time 650.56ms, mfu 4.27%
iter 22250: loss 3.3822, time 651.58ms, mfu 4.28%
iter 22260: loss 3.6206, time 649.84ms, mfu 4.28%
iter 22270: loss 4.0924, time 650.58ms, mfu 4.28%
iter 22280: loss 4.0473, time 651.99ms, mfu 4.29%
iter 22290: loss 3.4789, time 651.85ms, mfu 4.29%
iter 22300: loss 3.8304, time 651.04ms, mfu 4.29%
iter 22310: loss 4.1067, time 651.01ms, mfu 4.29%
iter 22320: loss 3.9034, time 650.40ms, mfu 4.29%
iter 22330: loss 3.9291, time 650.72ms, mfu 4.30%
iter 22340: loss 3.6826, time 650.25ms, mfu 4.30%
iter 22350: loss 3.5724, time 649.83ms, mfu 4.30%
iter 22360: loss 3.7119, time 650.39ms, mfu 4.30%
iter 22370: loss 4.0146, time 650.02ms, mfu 4.30%
iter 22380: loss 3.5596, time 650.82ms, mfu 4.30%
iter 22390: loss 3.8588, time 654.25ms, mfu 4.30%
iter 22400: loss 4.3337, time 652.10ms, mfu 4.30%
iter 22410: loss 4.0646, time 649.62ms, mfu 4.30%
iter 22420: loss 4.1030, time 650.06ms, mfu 4.30%
iter 22430: loss 3.4914, time 653.68ms, mfu 4.30%
iter 22440: loss 2.5922, time 650.27ms, mfu 4.30%
iter 22450: loss 3.7749, time 651.57ms, mfu 4.30%
iter 22460: loss 4.0500, time 650.99ms, mfu 4.31%
iter 22470: loss 3.6518, time 650.71ms, mfu 4.31%
iter 22480: loss 3.9284, time 651.14ms, mfu 4.31%
iter 22490: loss 3.9165, time 650.47ms, mfu 4.31%
step 22500: train loss 3.8615, val loss 3.8710
saving checkpoint to out
iter 22500: loss 3.9715, time 17901.13ms, mfu 3.89%
iter 22510: loss 3.8893, time 649.09ms, mfu 3.93%
iter 22520: loss 3.9757, time 648.85ms, mfu 3.97%
iter 22530: loss 3.9377, time 651.46ms, mfu 4.01%
iter 22540: loss 4.0068, time 651.98ms, mfu 4.04%
iter 22550: loss 3.9580, time 652.67ms, mfu 4.06%
iter 22560: loss 2.9409, time 650.15ms, mfu 4.09%
iter 22570: loss 3.8281, time 654.37ms, mfu 4.11%
iter 22580: loss 3.6498, time 651.83ms, mfu 4.13%
iter 22590: loss 4.0846, time 650.42ms, mfu 4.15%
iter 22600: loss 4.0513, time 651.24ms, mfu 4.16%
iter 22610: loss 3.8488, time 654.12ms, mfu 4.17%
iter 22620: loss 3.9641, time 650.10ms, mfu 4.19%
iter 22630: loss 3.9651, time 650.50ms, mfu 4.20%
iter 22640: loss 3.6565, time 649.64ms, mfu 4.21%
iter 22650: loss 4.6971, time 650.06ms, mfu 4.22%
iter 22660: loss 3.6649, time 650.34ms, mfu 4.23%
iter 22670: loss 3.9677, time 651.24ms, mfu 4.24%
iter 22680: loss 3.7416, time 653.90ms, mfu 4.24%
iter 22690: loss 4.1520, time 651.62ms, mfu 4.25%
iter 22700: loss 3.8961, time 649.75ms, mfu 4.26%
iter 22710: loss 3.9246, time 649.35ms, mfu 4.26%
iter 22720: loss 3.7506, time 652.08ms, mfu 4.27%
iter 22730: loss 3.9629, time 650.57ms, mfu 4.27%
iter 22740: loss 3.9446, time 649.66ms, mfu 4.28%
iter 22750: loss 3.7788, time 651.18ms, mfu 4.28%
iter 22760: loss 3.5796, time 652.08ms, mfu 4.28%
iter 22770: loss 3.7608, time 651.87ms, mfu 4.28%
iter 22780: loss 3.6533, time 651.84ms, mfu 4.29%
iter 22790: loss 3.4499, time 650.92ms, mfu 4.29%
iter 22800: loss 3.7625, time 651.66ms, mfu 4.29%
iter 22810: loss 3.8216, time 650.03ms, mfu 4.29%
iter 22820: loss 4.2810, time 651.94ms, mfu 4.29%
iter 22830: loss 3.6757, time 650.57ms, mfu 4.30%
iter 22840: loss 4.0018, time 652.00ms, mfu 4.30%
iter 22850: loss 3.8809, time 650.33ms, mfu 4.30%
iter 22860: loss 3.6791, time 649.83ms, mfu 4.30%
iter 22870: loss 3.6800, time 651.66ms, mfu 4.30%
iter 22880: loss 3.9305, time 649.89ms, mfu 4.30%
iter 22890: loss 3.7413, time 649.87ms, mfu 4.30%
iter 22900: loss 4.1933, time 654.64ms, mfu 4.30%
iter 22910: loss 3.9901, time 650.85ms, mfu 4.30%
iter 22920: loss 3.9816, time 651.61ms, mfu 4.30%
iter 22930: loss 4.0159, time 653.77ms, mfu 4.30%
iter 22940: loss 4.2466, time 648.43ms, mfu 4.30%
iter 22950: loss 2.0571, time 651.26ms, mfu 4.30%
iter 22960: loss 3.7151, time 652.60ms, mfu 4.30%
iter 22970: loss 4.1764, time 652.74ms, mfu 4.30%
iter 22980: loss 3.3737, time 651.60ms, mfu 4.30%
iter 22990: loss 3.8117, time 649.50ms, mfu 4.31%
step 23000: train loss 3.8782, val loss 3.8688
saving checkpoint to out
iter 23000: loss 3.3840, time 17690.17ms, mfu 3.89%
iter 23010: loss 4.1289, time 646.53ms, mfu 3.94%
iter 23020: loss 3.6287, time 651.14ms, mfu 3.97%
iter 23030: loss 3.2990, time 650.24ms, mfu 4.01%
iter 23040: loss 3.7205, time 654.78ms, mfu 4.03%
iter 23050: loss 3.9322, time 650.04ms, mfu 4.06%
iter 23060: loss 3.9418, time 651.22ms, mfu 4.09%
iter 23070: loss 3.5917, time 650.41ms, mfu 4.11%
iter 23080: loss 3.5255, time 650.31ms, mfu 4.13%
iter 23090: loss 4.1421, time 649.91ms, mfu 4.15%
iter 23100: loss 3.6649, time 650.42ms, mfu 4.17%
iter 23110: loss 2.9519, time 651.12ms, mfu 4.18%
iter 23120: loss 3.8480, time 651.19ms, mfu 4.19%
iter 23130: loss 4.0984, time 651.91ms, mfu 4.20%
iter 23140: loss 3.2822, time 650.24ms, mfu 4.21%
iter 23150: loss 3.9467, time 651.73ms, mfu 4.22%
iter 23160: loss 3.6207, time 650.85ms, mfu 4.23%
iter 23170: loss 3.3508, time 650.32ms, mfu 4.24%
iter 23180: loss 3.9640, time 651.76ms, mfu 4.25%
iter 23190: loss 3.5361, time 650.44ms, mfu 4.25%
iter 23200: loss 3.6586, time 651.40ms, mfu 4.26%
iter 23210: loss 4.6864, time 650.69ms, mfu 4.26%
iter 23220: loss 3.8141, time 649.82ms, mfu 4.27%
iter 23230: loss 3.6154, time 650.43ms, mfu 4.27%
iter 23240: loss 3.6146, time 651.44ms, mfu 4.28%
iter 23250: loss 3.5016, time 653.94ms, mfu 4.28%
iter 23260: loss 3.5194, time 650.01ms, mfu 4.28%
iter 23270: loss 4.1394, time 650.36ms, mfu 4.29%
iter 23280: loss 3.9698, time 650.47ms, mfu 4.29%
iter 23290: loss 3.4907, time 651.41ms, mfu 4.29%
iter 23300: loss 3.7018, time 651.42ms, mfu 4.29%
iter 23310: loss 3.9052, time 652.17ms, mfu 4.29%
iter 23320: loss 3.9658, time 650.48ms, mfu 4.29%
iter 23330: loss 3.5845, time 652.41ms, mfu 4.30%
iter 23340: loss 3.9200, time 649.69ms, mfu 4.30%
iter 23350: loss 3.8979, time 652.09ms, mfu 4.30%
iter 23360: loss 3.7805, time 650.82ms, mfu 4.30%
iter 23370: loss 3.8603, time 650.81ms, mfu 4.30%
iter 23380: loss 3.9621, time 651.65ms, mfu 4.30%
iter 23390: loss 4.0388, time 651.84ms, mfu 4.30%
iter 23400: loss 4.0936, time 652.97ms, mfu 4.30%
iter 23410: loss 3.7634, time 651.27ms, mfu 4.30%
iter 23420: loss 4.1522, time 650.58ms, mfu 4.30%
iter 23430: loss 3.7601, time 649.57ms, mfu 4.30%
iter 23440: loss 3.8071, time 649.81ms, mfu 4.31%
iter 23450: loss 3.8233, time 650.33ms, mfu 4.31%
iter 23460: loss 3.6324, time 651.10ms, mfu 4.31%
iter 23470: loss 3.5475, time 650.73ms, mfu 4.31%
iter 23480: loss 3.0151, time 651.56ms, mfu 4.31%
iter 23490: loss 3.4524, time 652.34ms, mfu 4.31%
step 23500: train loss 3.8291, val loss 3.8574
saving checkpoint to out
iter 23500: loss 3.5432, time 17778.57ms, mfu 3.89%
iter 23510: loss 3.9177, time 653.12ms, mfu 3.93%
iter 23520: loss 3.7384, time 650.05ms, mfu 3.97%
iter 23530: loss 3.8928, time 648.04ms, mfu 4.01%
iter 23540: loss 4.1863, time 5647.79ms, mfu 3.66%
iter 23550: loss 4.2387, time 648.58ms, mfu 3.72%
iter 23560: loss 3.5290, time 651.06ms, mfu 3.78%
iter 23570: loss 3.6932, time 650.33ms, mfu 3.83%
iter 23580: loss 3.9565, time 650.02ms, mfu 3.88%
iter 23590: loss 3.9882, time 651.69ms, mfu 3.92%
iter 23600: loss 4.1493, time 650.64ms, mfu 3.96%
iter 23610: loss 3.6988, time 649.80ms, mfu 4.00%
iter 23620: loss 4.1013, time 650.49ms, mfu 4.03%
iter 23630: loss 4.5012, time 652.55ms, mfu 4.06%
iter 23640: loss 3.8698, time 650.73ms, mfu 4.08%
iter 23650: loss 3.5480, time 653.01ms, mfu 4.10%
iter 23660: loss 3.6235, time 650.66ms, mfu 4.12%
iter 23670: loss 4.0219, time 651.29ms, mfu 4.14%
iter 23680: loss 3.8770, time 650.64ms, mfu 4.16%
iter 23690: loss 4.0761, time 653.05ms, mfu 4.17%
iter 23700: loss 3.6823, time 652.82ms, mfu 4.19%
iter 23710: loss 3.9538, time 652.33ms, mfu 4.20%
iter 23720: loss 4.1108, time 652.41ms, mfu 4.21%
iter 23730: loss 3.7929, time 649.72ms, mfu 4.22%
iter 23740: loss 3.6543, time 653.71ms, mfu 4.23%
iter 23750: loss 4.0453, time 653.21ms, mfu 4.23%
iter 23760: loss 3.3844, time 653.43ms, mfu 4.24%
iter 23770: loss 3.6367, time 649.53ms, mfu 4.25%
iter 23780: loss 3.9313, time 650.31ms, mfu 4.25%
iter 23790: loss 3.9167, time 651.41ms, mfu 4.26%
iter 23800: loss 4.4864, time 650.84ms, mfu 4.26%
iter 23810: loss 4.0148, time 651.95ms, mfu 4.27%
iter 23820: loss 3.6690, time 651.24ms, mfu 4.27%
iter 23830: loss 4.3169, time 649.21ms, mfu 4.28%
iter 23840: loss 3.8980, time 649.65ms, mfu 4.28%
iter 23850: loss 3.7381, time 652.82ms, mfu 4.28%
iter 23860: loss 3.6299, time 651.57ms, mfu 4.28%
iter 23870: loss 3.4250, time 650.13ms, mfu 4.29%
iter 23880: loss 3.6739, time 649.84ms, mfu 4.29%
iter 23890: loss 3.9974, time 650.51ms, mfu 4.29%
iter 23900: loss 3.7211, time 650.11ms, mfu 4.30%
iter 23910: loss 3.2686, time 649.55ms, mfu 4.30%
iter 23920: loss 3.4299, time 654.39ms, mfu 4.30%
iter 23930: loss 3.7275, time 649.92ms, mfu 4.30%
iter 23940: loss 4.1348, time 652.29ms, mfu 4.30%
iter 23950: loss 3.8578, time 654.67ms, mfu 4.30%
iter 23960: loss 4.0661, time 650.83ms, mfu 4.30%
iter 23970: loss 3.6167, time 651.09ms, mfu 4.30%
iter 23980: loss 3.9756, time 649.31ms, mfu 4.30%
iter 23990: loss 4.0012, time 651.01ms, mfu 4.30%
step 24000: train loss 3.8678, val loss 3.8434
saving checkpoint to out
iter 24000: loss 3.9083, time 17565.04ms, mfu 3.89%
iter 24010: loss 3.4899, time 649.54ms, mfu 3.93%
iter 24020: loss 3.6749, time 653.50ms, mfu 3.97%
iter 24030: loss 3.9946, time 650.28ms, mfu 4.00%
iter 24040: loss 3.1527, time 648.96ms, mfu 4.03%
iter 24050: loss 4.5073, time 649.52ms, mfu 4.06%
iter 24060: loss 3.5924, time 648.91ms, mfu 4.09%
iter 24070: loss 3.9349, time 648.19ms, mfu 4.11%
iter 24080: loss 3.8718, time 649.76ms, mfu 4.13%
iter 24090: loss 3.2429, time 651.81ms, mfu 4.15%
iter 24100: loss 3.5455, time 647.93ms, mfu 4.17%
iter 24110: loss 3.3707, time 650.13ms, mfu 4.18%
iter 24120: loss 3.8536, time 650.88ms, mfu 4.20%
iter 24130: loss 4.2149, time 649.09ms, mfu 4.21%
iter 24140: loss 3.5865, time 649.25ms, mfu 4.22%
iter 24150: loss 3.4135, time 648.39ms, mfu 4.23%
iter 24160: loss 3.9847, time 649.32ms, mfu 4.24%
iter 24170: loss 3.8290, time 650.39ms, mfu 4.25%
iter 24180: loss 3.5603, time 651.18ms, mfu 4.25%
iter 24190: loss 3.8086, time 652.29ms, mfu 4.26%
iter 24200: loss 4.2168, time 650.86ms, mfu 4.26%
iter 24210: loss 3.7555, time 650.80ms, mfu 4.27%
iter 24220: loss 4.1101, time 651.48ms, mfu 4.27%
iter 24230: loss 3.9778, time 651.28ms, mfu 4.28%
iter 24240: loss 3.5842, time 652.28ms, mfu 4.28%
iter 24250: loss 4.0426, time 650.71ms, mfu 4.28%
iter 24260: loss 3.9350, time 651.56ms, mfu 4.28%
iter 24270: loss 4.2093, time 652.95ms, mfu 4.28%
iter 24280: loss 3.9246, time 650.36ms, mfu 4.29%
iter 24290: loss 3.7522, time 650.57ms, mfu 4.29%
iter 24300: loss 3.7341, time 649.18ms, mfu 4.29%
iter 24310: loss 3.8898, time 651.32ms, mfu 4.29%
iter 24320: loss 4.0304, time 649.86ms, mfu 4.30%
iter 24330: loss 3.9223, time 649.62ms, mfu 4.30%
iter 24340: loss 3.6753, time 651.17ms, mfu 4.30%
iter 24350: loss 4.0113, time 651.41ms, mfu 4.30%
iter 24360: loss 4.1405, time 651.82ms, mfu 4.30%
iter 24370: loss 4.2233, time 651.13ms, mfu 4.30%
iter 24380: loss 4.1981, time 651.62ms, mfu 4.30%
iter 24390: loss 3.9768, time 652.19ms, mfu 4.30%
iter 24400: loss 3.0390, time 650.82ms, mfu 4.30%
iter 24410: loss 3.9682, time 650.97ms, mfu 4.30%
iter 24420: loss 3.6977, time 651.31ms, mfu 4.30%
iter 24430: loss 4.0557, time 648.73ms, mfu 4.31%
iter 24440: loss 4.0279, time 652.87ms, mfu 4.31%
iter 24450: loss 4.1083, time 650.79ms, mfu 4.31%
iter 24460: loss 3.6978, time 651.58ms, mfu 4.31%
iter 24470: loss 4.6513, time 651.24ms, mfu 4.31%
iter 24480: loss 4.0978, time 648.97ms, mfu 4.31%
iter 24490: loss 4.0093, time 649.67ms, mfu 4.31%
step 24500: train loss 3.7998, val loss 3.8596
saving checkpoint to out
iter 24500: loss 4.2056, time 17488.39ms, mfu 3.89%
iter 24510: loss 4.2451, time 648.68ms, mfu 3.94%
iter 24520: loss 3.8977, time 649.79ms, mfu 3.97%
iter 24530: loss 3.5825, time 652.42ms, mfu 4.01%
iter 24540: loss 3.8611, time 649.83ms, mfu 4.04%
iter 24550: loss 3.7893, time 648.77ms, mfu 4.07%
iter 24560: loss 3.8639, time 649.63ms, mfu 4.09%
iter 24570: loss 4.0481, time 649.63ms, mfu 4.11%
iter 24580: loss 4.3737, time 649.54ms, mfu 4.14%
iter 24590: loss 3.9358, time 650.60ms, mfu 4.15%
iter 24600: loss 3.7984, time 649.69ms, mfu 4.17%
iter 24610: loss 3.8460, time 649.93ms, mfu 4.18%
iter 24620: loss 3.4806, time 650.09ms, mfu 4.20%
iter 24630: loss 3.6764, time 653.48ms, mfu 4.21%
iter 24640: loss 3.1941, time 651.67ms, mfu 4.22%
iter 24650: loss 3.5619, time 654.90ms, mfu 4.22%
iter 24660: loss 3.5675, time 650.52ms, mfu 4.23%
iter 24670: loss 3.8166, time 651.40ms, mfu 4.24%
iter 24680: loss 3.6301, time 652.58ms, mfu 4.25%
iter 24690: loss 3.4693, time 650.72ms, mfu 4.25%
iter 24700: loss 4.1293, time 650.38ms, mfu 4.26%
iter 24710: loss 3.7333, time 651.91ms, mfu 4.26%
iter 24720: loss 3.9351, time 651.87ms, mfu 4.27%
iter 24730: loss 4.0305, time 648.66ms, mfu 4.27%
iter 24740: loss 3.6990, time 648.40ms, mfu 4.28%
iter 24750: loss 4.0274, time 651.75ms, mfu 4.28%
iter 24760: loss 3.9846, time 650.85ms, mfu 4.28%
iter 24770: loss 3.3972, time 649.39ms, mfu 4.29%
iter 24780: loss 3.9692, time 650.65ms, mfu 4.29%
iter 24790: loss 4.5439, time 650.50ms, mfu 4.29%
iter 24800: loss 4.5391, time 649.09ms, mfu 4.30%
iter 24810: loss 3.5495, time 650.91ms, mfu 4.30%
iter 24820: loss 4.2427, time 650.86ms, mfu 4.30%
iter 24830: loss 3.8324, time 650.33ms, mfu 4.30%
iter 24840: loss 3.6292, time 650.85ms, mfu 4.30%
iter 24850: loss 3.9091, time 647.13ms, mfu 4.30%
iter 24860: loss 3.6301, time 647.86ms, mfu 4.31%
iter 24870: loss 4.1392, time 651.12ms, mfu 4.31%
iter 24880: loss 3.8484, time 650.37ms, mfu 4.31%
iter 24890: loss 3.6329, time 649.24ms, mfu 4.31%
iter 24900: loss 3.8868, time 648.89ms, mfu 4.31%
iter 24910: loss 3.8833, time 650.65ms, mfu 4.31%
iter 24920: loss 4.0762, time 651.17ms, mfu 4.31%
iter 24930: loss 3.2827, time 651.32ms, mfu 4.31%
iter 24940: loss 3.7414, time 651.04ms, mfu 4.31%
iter 24950: loss 3.8683, time 649.96ms, mfu 4.31%
