
step 0: train loss 10.9873, val loss 10.9915
/home/yxdong/anaconda3/envs/dyx-py38/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
iter 20470: loss 6.8545, time 657.46ms, mfu 4.27%
iter 20480: loss 7.4043, time 658.49ms, mfu 4.27%
iter 20490: loss 7.3996, time 656.33ms, mfu 4.27%
step 20500: train loss 7.4777, val loss 7.3791
saving checkpoint to out
iter 20500: loss 7.4828, time 17500.80ms, mfu 3.86%
iter 20510: loss 7.5198, time 652.46ms, mfu 3.90%
iter 20520: loss 7.2981, time 654.26ms, mfu 3.94%
iter 20530: loss 7.6243, time 654.98ms, mfu 3.98%
iter 20540: loss 7.1194, time 657.41ms, mfu 4.01%
iter 20550: loss 7.5598, time 654.31ms, mfu 4.03%
iter 20560: loss 7.8220, time 654.40ms, mfu 4.06%
iter 20570: loss 7.5001, time 655.69ms, mfu 4.08%
iter 20580: loss 7.4944, time 655.48ms, mfu 4.10%
iter 20590: loss 6.8369, time 655.34ms, mfu 4.12%
iter 20600: loss 6.9858, time 658.02ms, mfu 4.13%
iter 20610: loss 7.2021, time 654.62ms, mfu 4.15%
iter 20620: loss 7.9678, time 657.08ms, mfu 4.16%
iter 20630: loss 7.4575, time 654.60ms, mfu 4.17%
iter 20640: loss 6.4922, time 655.32ms, mfu 4.18%
iter 20650: loss 7.7383, time 656.79ms, mfu 4.19%
iter 20660: loss 7.3545, time 657.54ms, mfu 4.20%
iter 20670: loss 7.0449, time 657.92ms, mfu 4.21%
iter 20680: loss 7.3112, time 654.72ms, mfu 4.21%
iter 20690: loss 7.4399, time 655.10ms, mfu 4.22%
iter 20700: loss 7.2257, time 656.66ms, mfu 4.23%
iter 20710: loss 8.5189, time 655.06ms, mfu 4.23%
iter 20720: loss 7.0206, time 655.86ms, mfu 4.24%
iter 20730: loss 7.3650, time 654.15ms, mfu 4.24%
iter 20740: loss 7.0170, time 658.40ms, mfu 4.24%
iter 20750: loss 7.3010, time 656.67ms, mfu 4.25%
iter 20760: loss 7.7914, time 655.54ms, mfu 4.25%
iter 20770: loss 7.1251, time 654.35ms, mfu 4.25%
iter 20780: loss 7.4215, time 657.24ms, mfu 4.26%
iter 20790: loss 7.5114, time 657.47ms, mfu 4.26%
iter 20800: loss 7.5601, time 655.52ms, mfu 4.26%
iter 20810: loss 7.4062, time 655.24ms, mfu 4.26%
iter 20820: loss 7.1791, time 657.71ms, mfu 4.26%
iter 20830: loss 7.4258, time 656.76ms, mfu 4.26%
iter 20840: loss 7.1095, time 655.62ms, mfu 4.26%
iter 20850: loss 7.4682, time 658.49ms, mfu 4.26%
iter 20860: loss 7.4711, time 657.85ms, mfu 4.26%
iter 20870: loss 7.2181, time 655.92ms, mfu 4.27%
iter 20880: loss 7.6047, time 656.33ms, mfu 4.27%
iter 20890: loss 7.5801, time 656.22ms, mfu 4.27%
iter 20900: loss 7.5263, time 654.88ms, mfu 4.27%
iter 20910: loss 7.4700, time 655.60ms, mfu 4.27%
iter 20920: loss 7.3754, time 655.60ms, mfu 4.27%
iter 20930: loss 7.2334, time 656.76ms, mfu 4.27%
iter 20940: loss 6.8164, time 656.26ms, mfu 4.27%
iter 20950: loss 7.2917, time 656.37ms, mfu 4.27%
iter 20960: loss 6.9324, time 658.68ms, mfu 4.27%
iter 20970: loss 8.1434, time 656.49ms, mfu 4.27%
iter 20980: loss 7.1318, time 655.89ms, mfu 4.27%
iter 20990: loss 7.1459, time 655.09ms, mfu 4.27%
step 21000: train loss 7.3867, val loss 7.4025
saving checkpoint to out
iter 21000: loss 7.3469, time 17411.86ms, mfu 3.86%
iter 21010: loss 7.2028, time 652.33ms, mfu 3.91%
iter 21020: loss 7.4140, time 656.28ms, mfu 3.94%
iter 21030: loss 7.1637, time 653.74ms, mfu 3.98%
iter 21040: loss 6.9915, time 654.23ms, mfu 4.01%
iter 21050: loss 7.6760, time 653.69ms, mfu 4.04%
iter 21060: loss 7.5793, time 654.12ms, mfu 4.06%
iter 21070: loss 7.4323, time 655.59ms, mfu 4.08%
iter 21080: loss 7.3017, time 655.45ms, mfu 4.10%
iter 21090: loss 7.3173, time 658.76ms, mfu 4.12%
iter 21100: loss 6.7270, time 654.82ms, mfu 4.14%
iter 21110: loss 7.5187, time 654.33ms, mfu 4.15%
iter 21120: loss 7.5264, time 655.16ms, mfu 4.16%
iter 21130: loss 7.3314, time 655.45ms, mfu 4.18%
iter 21140: loss 7.5338, time 658.17ms, mfu 4.18%
iter 21150: loss 8.0207, time 655.36ms, mfu 4.19%
iter 21160: loss 7.6532, time 656.49ms, mfu 4.20%
iter 21170: loss 7.4110, time 655.87ms, mfu 4.21%
iter 21180: loss 7.4007, time 656.02ms, mfu 4.22%
iter 21190: loss 7.3043, time 656.64ms, mfu 4.22%
iter 21200: loss 7.3231, time 656.13ms, mfu 4.23%
iter 21210: loss 7.4877, time 655.95ms, mfu 4.23%
iter 21220: loss 7.2351, time 657.45ms, mfu 4.24%
iter 21230: loss 7.4140, time 655.42ms, mfu 4.24%
iter 21240: loss 7.2950, time 656.61ms, mfu 4.24%
iter 21250: loss 7.4527, time 656.41ms, mfu 4.25%
iter 21260: loss 7.5487, time 656.01ms, mfu 4.25%
iter 21270: loss 7.5161, time 656.16ms, mfu 4.25%
iter 21280: loss 7.9303, time 657.23ms, mfu 4.25%
iter 21290: loss 7.6060, time 657.39ms, mfu 4.25%
iter 21300: loss 7.2074, time 656.15ms, mfu 4.26%
iter 21310: loss 8.4361, time 656.08ms, mfu 4.26%
iter 21320: loss 8.7419, time 657.24ms, mfu 4.26%
iter 21330: loss 7.2932, time 656.86ms, mfu 4.26%
iter 21340: loss 7.1284, time 655.57ms, mfu 4.26%
iter 21350: loss 8.5825, time 656.75ms, mfu 4.26%
iter 21360: loss 7.4735, time 654.84ms, mfu 4.27%
iter 21370: loss 7.4185, time 655.77ms, mfu 4.27%
iter 21380: loss 7.5997, time 658.25ms, mfu 4.27%
iter 21390: loss 7.3720, time 656.24ms, mfu 4.27%
iter 21400: loss 7.1308, time 655.54ms, mfu 4.27%
iter 21410: loss 7.6713, time 655.96ms, mfu 4.27%
iter 21420: loss 7.0459, time 659.08ms, mfu 4.27%
iter 21430: loss 8.0973, time 657.81ms, mfu 4.27%
iter 21440: loss 7.1502, time 655.28ms, mfu 4.27%
iter 21450: loss 7.3234, time 658.10ms, mfu 4.27%
iter 21460: loss 7.3207, time 655.73ms, mfu 4.27%
iter 21470: loss 7.3165, time 656.17ms, mfu 4.27%
iter 21480: loss 7.3214, time 658.11ms, mfu 4.27%
iter 21490: loss 6.8379, time 657.18ms, mfu 4.27%
step 21500: train loss 7.3651, val loss 7.4269
saving checkpoint to out
iter 21500: loss 7.2258, time 17607.94ms, mfu 3.86%
iter 21510: loss 6.3397, time 654.04ms, mfu 3.90%
iter 21520: loss 7.5495, time 655.02ms, mfu 3.94%
iter 21530: loss 7.2609, time 655.03ms, mfu 3.97%
iter 21540: loss 7.4417, time 655.30ms, mfu 4.00%
iter 21550: loss 7.2751, time 654.91ms, mfu 4.03%
iter 21560: loss 7.2608, time 657.64ms, mfu 4.06%
iter 21570: loss 7.5863, time 655.27ms, mfu 4.08%
iter 21580: loss 7.3874, time 656.81ms, mfu 4.10%
iter 21590: loss 7.3803, time 655.87ms, mfu 4.12%
iter 21600: loss 6.9116, time 654.48ms, mfu 4.13%
iter 21610: loss 7.3400, time 657.93ms, mfu 4.15%
iter 21620: loss 7.5071, time 657.59ms, mfu 4.16%
iter 21630: loss 7.3817, time 656.20ms, mfu 4.17%
iter 21640: loss 7.4379, time 658.16ms, mfu 4.18%
iter 21650: loss 7.4303, time 656.99ms, mfu 4.19%
iter 21660: loss 7.6974, time 654.78ms, mfu 4.20%
iter 21670: loss 7.4192, time 656.83ms, mfu 4.21%
iter 21680: loss 7.1170, time 656.78ms, mfu 4.21%
iter 21690: loss 7.9132, time 656.43ms, mfu 4.22%
iter 21700: loss 8.0108, time 655.89ms, mfu 4.22%
iter 21710: loss 7.1351, time 654.79ms, mfu 4.23%
iter 21720: loss 7.2062, time 656.71ms, mfu 4.23%
iter 21730: loss 7.6246, time 656.48ms, mfu 4.24%
iter 21740: loss 8.2556, time 656.10ms, mfu 4.24%
iter 21750: loss 7.4558, time 657.49ms, mfu 4.24%
iter 21760: loss 7.3845, time 657.20ms, mfu 4.25%
iter 21770: loss 7.5975, time 656.63ms, mfu 4.25%
iter 21780: loss 7.6455, time 657.85ms, mfu 4.25%
iter 21790: loss 7.6356, time 656.23ms, mfu 4.25%
iter 21800: loss 7.0618, time 656.74ms, mfu 4.26%
iter 21810: loss 7.1244, time 657.35ms, mfu 4.26%
iter 21820: loss 7.6403, time 658.03ms, mfu 4.26%
iter 21830: loss 7.7009, time 657.53ms, mfu 4.26%
iter 21840: loss 7.3453, time 658.85ms, mfu 4.26%
iter 21850: loss 8.1308, time 658.50ms, mfu 4.26%
iter 21860: loss 7.4765, time 657.45ms, mfu 4.26%
iter 21870: loss 7.3963, time 654.22ms, mfu 4.26%
iter 21880: loss 6.9134, time 655.61ms, mfu 4.26%
iter 21890: loss 7.5664, time 658.59ms, mfu 4.26%
iter 21900: loss 7.5191, time 654.85ms, mfu 4.27%
iter 21910: loss 7.4810, time 654.30ms, mfu 4.27%
iter 21920: loss 7.2895, time 656.80ms, mfu 4.27%
iter 21930: loss 7.6682, time 655.56ms, mfu 4.27%
iter 21940: loss 7.1380, time 657.88ms, mfu 4.27%
iter 21950: loss 6.7190, time 656.34ms, mfu 4.27%
iter 21960: loss 7.3004, time 658.76ms, mfu 4.27%
iter 21970: loss 7.2011, time 656.95ms, mfu 4.27%
iter 21980: loss 7.4370, time 658.56ms, mfu 4.27%
iter 21990: loss 7.9327, time 656.80ms, mfu 4.27%
step 22000: train loss 7.3637, val loss 7.3916
saving checkpoint to out
iter 22000: loss 8.0291, time 17576.26ms, mfu 3.86%
iter 22010: loss 6.8152, time 652.67ms, mfu 3.90%
iter 22020: loss 7.1895, time 657.49ms, mfu 3.94%
iter 22030: loss 7.4267, time 654.88ms, mfu 3.97%
iter 22040: loss 7.9187, time 658.66ms, mfu 4.00%
iter 22050: loss 7.3184, time 655.83ms, mfu 4.03%
iter 22060: loss 7.0006, time 655.84ms, mfu 4.05%
iter 22070: loss 8.0810, time 655.06ms, mfu 4.08%
iter 22080: loss 6.9104, time 655.65ms, mfu 4.10%
iter 22090: loss 8.0161, time 658.02ms, mfu 4.11%
iter 22100: loss 7.2925, time 657.93ms, mfu 4.13%
iter 22110: loss 7.0096, time 657.37ms, mfu 4.14%
iter 22120: loss 7.2161, time 656.94ms, mfu 4.16%
iter 22130: loss 7.5415, time 653.61ms, mfu 4.17%
iter 22140: loss 7.2788, time 655.93ms, mfu 4.18%
iter 22150: loss 7.3362, time 655.93ms, mfu 4.19%
iter 22160: loss 6.8766, time 655.82ms, mfu 4.20%
iter 22170: loss 6.7847, time 657.60ms, mfu 4.21%
iter 22180: loss 7.1518, time 655.47ms, mfu 4.21%
iter 22190: loss 6.8975, time 657.69ms, mfu 4.22%
iter 22200: loss 7.3962, time 657.49ms, mfu 4.22%
iter 22210: loss 7.5479, time 656.63ms, mfu 4.23%
iter 22220: loss 7.6452, time 655.57ms, mfu 4.23%
iter 22230: loss 7.6552, time 656.87ms, mfu 4.24%
iter 22240: loss 7.3983, time 657.52ms, mfu 4.24%
iter 22250: loss 7.1744, time 656.12ms, mfu 4.24%
iter 22260: loss 7.1345, time 656.68ms, mfu 4.25%
iter 22270: loss 7.5480, time 656.17ms, mfu 4.25%
iter 22280: loss 7.9026, time 658.61ms, mfu 4.25%
iter 22290: loss 7.6067, time 657.32ms, mfu 4.25%
iter 22300: loss 7.3016, time 657.30ms, mfu 4.25%
iter 22310: loss 7.3528, time 653.68ms, mfu 4.26%
iter 22320: loss 7.1656, time 655.93ms, mfu 4.26%
iter 22330: loss 7.2829, time 657.86ms, mfu 4.26%
iter 22340: loss 6.8180, time 659.17ms, mfu 4.26%
iter 22350: loss 6.8724, time 655.97ms, mfu 4.26%
iter 22360: loss 7.3899, time 656.71ms, mfu 4.26%
iter 22370: loss 7.3101, time 659.26ms, mfu 4.26%
iter 22380: loss 7.2600, time 659.39ms, mfu 4.26%
iter 22390: loss 6.9782, time 656.92ms, mfu 4.26%
iter 22400: loss 7.4885, time 656.89ms, mfu 4.26%
iter 22410: loss 7.8034, time 657.71ms, mfu 4.26%
iter 22420: loss 7.6785, time 657.21ms, mfu 4.26%
iter 22430: loss 7.3662, time 658.54ms, mfu 4.26%
iter 22440: loss 8.1183, time 657.98ms, mfu 4.26%
iter 22450: loss 7.1200, time 658.13ms, mfu 4.26%
iter 22460: loss 7.6451, time 657.18ms, mfu 4.26%
iter 22470: loss 7.2033, time 657.41ms, mfu 4.26%
iter 22480: loss 7.1627, time 657.87ms, mfu 4.26%
iter 22490: loss 7.4196, time 656.69ms, mfu 4.26%
step 22500: train loss 7.3902, val loss 7.3529
saving checkpoint to out
iter 22500: loss 7.4276, time 17757.80ms, mfu 3.85%
iter 22510: loss 7.6203, time 655.74ms, mfu 3.90%
iter 22520: loss 7.2939, time 654.60ms, mfu 3.94%
iter 22530: loss 7.0339, time 655.54ms, mfu 3.97%
iter 22540: loss 7.4487, time 656.03ms, mfu 4.00%
iter 22550: loss 7.2284, time 657.09ms, mfu 4.03%
iter 22560: loss 7.8775, time 654.95ms, mfu 4.05%
iter 22570: loss 7.6606, time 656.88ms, mfu 4.07%
iter 22580: loss 7.6075, time 655.18ms, mfu 4.10%
iter 22590: loss 7.0636, time 654.48ms, mfu 4.11%
iter 22600: loss 7.2317, time 655.29ms, mfu 4.13%
iter 22610: loss 7.2937, time 658.14ms, mfu 4.14%
iter 22620: loss 7.9774, time 658.22ms, mfu 4.16%
iter 22630: loss 7.1139, time 656.64ms, mfu 4.17%
iter 22640: loss 7.5682, time 655.66ms, mfu 4.18%
iter 22650: loss 8.6814, time 655.82ms, mfu 4.19%
iter 22660: loss 7.4313, time 657.39ms, mfu 4.20%
iter 22670: loss 7.3195, time 656.00ms, mfu 4.20%
iter 22680: loss 7.4862, time 655.18ms, mfu 4.21%
iter 22690: loss 7.4525, time 655.98ms, mfu 4.22%
iter 22700: loss 7.0655, time 656.25ms, mfu 4.22%
iter 22710: loss 7.6137, time 656.65ms, mfu 4.23%
iter 22720: loss 7.3031, time 655.96ms, mfu 4.23%
iter 22730: loss 7.7039, time 656.42ms, mfu 4.24%
iter 22740: loss 7.4398, time 654.86ms, mfu 4.24%
iter 22750: loss 7.6140, time 658.02ms, mfu 4.24%
iter 22760: loss 8.0516, time 657.27ms, mfu 4.25%
iter 22770: loss 6.7373, time 657.95ms, mfu 4.25%
iter 22780: loss 7.4476, time 656.95ms, mfu 4.25%
iter 22790: loss 7.2592, time 657.79ms, mfu 4.25%
iter 22800: loss 6.8443, time 656.33ms, mfu 4.25%
iter 22810: loss 6.8656, time 654.39ms, mfu 4.26%
iter 22820: loss 7.6180, time 658.34ms, mfu 4.26%
iter 22830: loss 7.2037, time 658.64ms, mfu 4.26%
iter 22840: loss 7.3120, time 656.09ms, mfu 4.26%
iter 22850: loss 7.3457, time 656.19ms, mfu 4.26%
iter 22860: loss 8.0275, time 658.25ms, mfu 4.26%
iter 22870: loss 7.1506, time 657.23ms, mfu 4.26%
iter 22880: loss 7.3551, time 655.35ms, mfu 4.26%
iter 22890: loss 7.4699, time 656.25ms, mfu 4.27%
iter 22900: loss 7.3146, time 658.02ms, mfu 4.26%
iter 22910: loss 7.0965, time 655.78ms, mfu 4.27%
iter 22920: loss 7.1535, time 655.67ms, mfu 4.27%
iter 22930: loss 8.3701, time 659.07ms, mfu 4.27%
iter 22940: loss 7.6735, time 655.00ms, mfu 4.27%
iter 22950: loss 8.0060, time 657.54ms, mfu 4.27%
iter 22960: loss 7.2332, time 656.47ms, mfu 4.27%
iter 22970: loss 7.3406, time 656.39ms, mfu 4.27%
iter 22980: loss 7.7027, time 655.53ms, mfu 4.27%
iter 22990: loss 7.5873, time 656.64ms, mfu 4.27%
step 23000: train loss 7.3733, val loss 7.3662
saving checkpoint to out
iter 23000: loss 9.1715, time 17799.60ms, mfu 3.86%
iter 23010: loss 8.4751, time 651.62ms, mfu 3.90%
iter 23020: loss 6.5954, time 654.34ms, mfu 3.94%
iter 23030: loss 7.7794, time 653.88ms, mfu 3.98%
iter 23040: loss 7.4248, time 653.63ms, mfu 4.01%
iter 23050: loss 7.6877, time 655.86ms, mfu 4.04%
iter 23060: loss 7.3169, time 654.51ms, mfu 4.06%
iter 23070: loss 7.6808, time 656.34ms, mfu 4.08%
iter 23080: loss 7.4752, time 655.02ms, mfu 4.10%
iter 23090: loss 7.8373, time 655.33ms, mfu 4.12%
iter 23100: loss 7.2142, time 655.42ms, mfu 4.14%
iter 23110: loss 8.0801, time 654.84ms, mfu 4.15%
iter 23120: loss 7.3724, time 654.86ms, mfu 4.16%
iter 23130: loss 8.1449, time 655.52ms, mfu 4.18%
iter 23140: loss 7.4309, time 653.87ms, mfu 4.19%
iter 23150: loss 7.6545, time 655.58ms, mfu 4.20%
iter 23160: loss 6.3623, time 656.36ms, mfu 4.20%
iter 23170: loss 7.3879, time 656.20ms, mfu 4.21%
iter 23180: loss 6.7783, time 656.37ms, mfu 4.22%
iter 23190: loss 7.6098, time 655.75ms, mfu 4.22%
iter 23200: loss 7.8442, time 654.71ms, mfu 4.23%
iter 23210: loss 7.7622, time 657.92ms, mfu 4.23%
iter 23220: loss 7.1780, time 654.07ms, mfu 4.24%
iter 23230: loss 7.1854, time 657.08ms, mfu 4.24%
iter 23240: loss 7.1619, time 654.27ms, mfu 4.25%
iter 23250: loss 6.8444, time 657.45ms, mfu 4.25%
iter 23260: loss 7.2652, time 657.91ms, mfu 4.25%
iter 23270: loss 7.2644, time 655.81ms, mfu 4.25%
iter 23280: loss 7.4002, time 658.39ms, mfu 4.25%
iter 23290: loss 6.7974, time 657.22ms, mfu 4.26%
iter 23300: loss 7.4393, time 657.89ms, mfu 4.26%
iter 23310: loss 7.4220, time 657.63ms, mfu 4.26%
iter 23320: loss 7.2882, time 655.31ms, mfu 4.26%
iter 23330: loss 6.9213, time 658.00ms, mfu 4.26%
iter 23340: loss 7.3421, time 655.46ms, mfu 4.26%
iter 23350: loss 7.6049, time 654.60ms, mfu 4.26%
iter 23360: loss 7.2766, time 655.00ms, mfu 4.27%
iter 23370: loss 6.9971, time 656.99ms, mfu 4.27%
iter 23380: loss 7.5596, time 657.44ms, mfu 4.27%
iter 23390: loss 7.0633, time 656.23ms, mfu 4.27%
iter 23400: loss 7.3380, time 656.09ms, mfu 4.27%
iter 23410: loss 7.4223, time 653.48ms, mfu 4.27%
iter 23420: loss 7.5384, time 657.29ms, mfu 4.27%
iter 23430: loss 6.9021, time 659.00ms, mfu 4.27%
iter 23440: loss 7.8510, time 656.45ms, mfu 4.27%
iter 23450: loss 7.2569, time 658.52ms, mfu 4.27%
iter 23460: loss 6.8759, time 657.57ms, mfu 4.27%
iter 23470: loss 7.2037, time 657.92ms, mfu 4.27%
iter 23480: loss 8.1211, time 655.83ms, mfu 4.27%
iter 23490: loss 7.4150, time 656.10ms, mfu 4.27%
step 23500: train loss 7.3578, val loss 7.3915
saving checkpoint to out
iter 23500: loss 7.3298, time 17667.33ms, mfu 3.86%
iter 23510: loss 7.2142, time 653.33ms, mfu 3.90%
iter 23520: loss 7.3694, time 651.96ms, mfu 3.94%
iter 23530: loss 7.5613, time 654.87ms, mfu 3.98%
iter 23540: loss 7.4354, time 656.48ms, mfu 4.01%
iter 23550: loss 7.5117, time 655.10ms, mfu 4.03%
iter 23560: loss 8.1706, time 657.56ms, mfu 4.06%
iter 23570: loss 7.0173, time 657.09ms, mfu 4.08%
iter 23580: loss 7.9486, time 655.70ms, mfu 4.10%
iter 23590: loss 6.8785, time 655.17ms, mfu 4.12%
iter 23600: loss 7.4649, time 656.03ms, mfu 4.13%
iter 23610: loss 7.3032, time 657.04ms, mfu 4.15%
iter 23620: loss 7.5175, time 656.08ms, mfu 4.16%
iter 23630: loss 7.9605, time 654.96ms, mfu 4.17%
iter 23640: loss 6.9160, time 655.61ms, mfu 4.18%
iter 23650: loss 7.2715, time 655.88ms, mfu 4.19%
iter 23660: loss 7.0788, time 655.65ms, mfu 4.20%
iter 23670: loss 7.1528, time 657.37ms, mfu 4.21%
iter 23680: loss 7.5515, time 658.08ms, mfu 4.21%
iter 23690: loss 7.2894, time 655.95ms, mfu 4.22%
iter 23700: loss 7.3949, time 655.25ms, mfu 4.23%
iter 23710: loss 7.0934, time 657.62ms, mfu 4.23%
iter 23720: loss 7.2934, time 656.38ms, mfu 4.23%
iter 23730: loss 7.6138, time 656.64ms, mfu 4.24%
iter 23740: loss 7.2999, time 655.80ms, mfu 4.24%
iter 23750: loss 7.0401, time 656.02ms, mfu 4.25%
iter 23760: loss 6.7237, time 657.50ms, mfu 4.25%
iter 23770: loss 7.2011, time 656.49ms, mfu 4.25%
iter 23780: loss 7.3626, time 655.30ms, mfu 4.25%
iter 23790: loss 7.0792, time 657.16ms, mfu 4.25%
iter 23800: loss 7.5641, time 654.76ms, mfu 4.26%
iter 23810: loss 7.7679, time 656.21ms, mfu 4.26%
iter 23820: loss 7.0995, time 657.39ms, mfu 4.26%
iter 23830: loss 7.3690, time 655.59ms, mfu 4.26%
iter 23840: loss 7.1926, time 657.94ms, mfu 4.26%
iter 23850: loss 7.2863, time 657.64ms, mfu 4.26%
iter 23860: loss 8.1757, time 657.04ms, mfu 4.26%
iter 23870: loss 6.7758, time 656.14ms, mfu 4.26%
iter 23880: loss 7.0585, time 657.31ms, mfu 4.26%
iter 23890: loss 7.2150, time 658.02ms, mfu 4.26%
iter 23900: loss 7.3854, time 656.80ms, mfu 4.27%
iter 23910: loss 6.8429, time 656.82ms, mfu 4.27%
iter 23920: loss 7.3135, time 657.47ms, mfu 4.27%
iter 23930: loss 7.1223, time 657.39ms, mfu 4.27%
iter 23940: loss 7.3126, time 656.01ms, mfu 4.27%
iter 23950: loss 7.3060, time 658.27ms, mfu 4.27%
iter 23960: loss 7.5638, time 655.23ms, mfu 4.27%
iter 23970: loss 6.9481, time 655.51ms, mfu 4.27%
iter 23980: loss 7.2696, time 657.57ms, mfu 4.27%
iter 23990: loss 7.1694, time 658.49ms, mfu 4.27%
step 24000: train loss 7.3875, val loss 7.3501
saving checkpoint to out
iter 24000: loss 7.5890, time 17835.29ms, mfu 3.86%
iter 24010: loss 7.1493, time 655.20ms, mfu 3.90%
iter 24020: loss 7.2255, time 656.16ms, mfu 3.94%
iter 24030: loss 7.4737, time 655.89ms, mfu 3.97%
iter 24040: loss 7.2584, time 654.74ms, mfu 4.00%
iter 24050: loss 8.5505, time 657.07ms, mfu 4.03%
iter 24060: loss 6.9868, time 657.30ms, mfu 4.05%
iter 24070: loss 7.4728, time 657.07ms, mfu 4.07%
iter 24080: loss 7.3766, time 656.89ms, mfu 4.09%
iter 24090: loss 8.0049, time 657.16ms, mfu 4.11%
iter 24100: loss 7.2797, time 654.94ms, mfu 4.13%
iter 24110: loss 6.8961, time 653.84ms, mfu 4.15%
iter 24120: loss 7.4097, time 655.20ms, mfu 4.16%
iter 24130: loss 7.7683, time 655.60ms, mfu 4.17%
iter 24140: loss 6.9352, time 657.05ms, mfu 4.18%
iter 24150: loss 7.0875, time 655.24ms, mfu 4.19%
iter 24160: loss 7.6882, time 655.90ms, mfu 4.20%
iter 24170: loss 7.4645, time 656.69ms, mfu 4.21%
iter 24180: loss 7.1085, time 655.27ms, mfu 4.21%
iter 24190: loss 7.0794, time 655.55ms, mfu 4.22%
iter 24200: loss 7.5611, time 656.83ms, mfu 4.23%
iter 24210: loss 7.3396, time 656.36ms, mfu 4.23%
iter 24220: loss 7.6325, time 655.34ms, mfu 4.24%
iter 24230: loss 7.4585, time 656.92ms, mfu 4.24%
iter 24240: loss 7.2416, time 658.72ms, mfu 4.24%
iter 24250: loss 7.5136, time 657.19ms, mfu 4.24%
iter 24260: loss 7.4636, time 658.18ms, mfu 4.25%
iter 24270: loss 7.3839, time 657.28ms, mfu 4.25%
iter 24280: loss 7.2358, time 655.21ms, mfu 4.25%
iter 24290: loss 7.3477, time 655.70ms, mfu 4.25%
iter 24300: loss 7.5504, time 655.75ms, mfu 4.26%
iter 24310: loss 7.1933, time 656.04ms, mfu 4.26%
iter 24320: loss 7.4050, time 657.67ms, mfu 4.26%
iter 24330: loss 7.2560, time 655.95ms, mfu 4.26%
iter 24340: loss 6.9213, time 656.67ms, mfu 4.26%
iter 24350: loss 7.3115, time 656.78ms, mfu 4.26%
iter 24360: loss 7.4179, time 656.73ms, mfu 4.26%
iter 24370: loss 7.0940, time 658.07ms, mfu 4.26%
iter 24380: loss 7.7607, time 655.60ms, mfu 4.27%
iter 24390: loss 7.3808, time 656.27ms, mfu 4.27%
iter 24400: loss 7.2248, time 658.44ms, mfu 4.27%
iter 24410: loss 7.1378, time 657.56ms, mfu 4.27%
iter 24420: loss 8.1084, time 655.35ms, mfu 4.27%
iter 24430: loss 7.5555, time 658.44ms, mfu 4.27%
iter 24440: loss 7.3638, time 657.59ms, mfu 4.27%
iter 24450: loss 7.3776, time 655.91ms, mfu 4.27%
iter 24460: loss 7.4520, time 659.07ms, mfu 4.27%
iter 24470: loss 7.5192, time 658.00ms, mfu 4.27%
iter 24480: loss 7.5589, time 655.76ms, mfu 4.27%
iter 24490: loss 7.5598, time 657.23ms, mfu 4.27%
step 24500: train loss 7.3735, val loss 7.4162
saving checkpoint to out
iter 24500: loss 7.2180, time 17793.87ms, mfu 3.86%
iter 24510: loss 7.6718, time 656.21ms, mfu 3.90%
iter 24520: loss 7.2552, time 654.50ms, mfu 3.94%
iter 24530: loss 7.4831, time 655.59ms, mfu 3.97%
iter 24540: loss 7.3840, time 655.90ms, mfu 4.00%
iter 24550: loss 7.2017, time 654.54ms, mfu 4.03%
iter 24560: loss 7.6252, time 657.75ms, mfu 4.05%
iter 24570: loss 7.4559, time 657.09ms, mfu 4.08%
iter 24580: loss 8.2806, time 657.70ms, mfu 4.09%
iter 24590: loss 7.1620, time 656.80ms, mfu 4.11%
iter 24600: loss 7.1359, time 655.19ms, mfu 4.13%
iter 24610: loss 7.5411, time 658.08ms, mfu 4.14%
iter 24620: loss 6.6996, time 658.07ms, mfu 4.15%
iter 24630: loss 6.7805, time 658.99ms, mfu 4.16%
iter 24640: loss 6.8123, time 656.10ms, mfu 4.18%
iter 24650: loss 7.0571, time 656.52ms, mfu 4.19%
iter 24660: loss 7.6239, time 658.65ms, mfu 4.19%
iter 24670: loss 7.2374, time 657.30ms, mfu 4.20%
iter 24680: loss 7.7238, time 658.21ms, mfu 4.21%
iter 24690: loss 7.0367, time 656.59ms, mfu 4.21%
iter 24700: loss 7.4490, time 658.82ms, mfu 4.22%
iter 24710: loss 7.4967, time 655.39ms, mfu 4.22%
iter 24720: loss 7.8038, time 658.25ms, mfu 4.23%
iter 24730: loss 7.3602, time 654.10ms, mfu 4.23%
iter 24740: loss 7.1613, time 654.72ms, mfu 4.24%
iter 24750: loss 7.9611, time 654.39ms, mfu 4.24%
iter 24760: loss 7.4733, time 655.25ms, mfu 4.25%
iter 24770: loss 7.1399, time 655.57ms, mfu 4.25%
iter 24780: loss 7.0642, time 656.74ms, mfu 4.25%
iter 24790: loss 7.6133, time 654.56ms, mfu 4.26%
iter 24800: loss 7.5886, time 656.66ms, mfu 4.26%
